,State,Date,Confirmed,Deaths,Recovered,Confirmed_new,Deaths_new,Recovered_new,Confirmed_Incremental_Rate,Deaths_Incremental_Rate,Recovered_Incremental_Rate
44,Texas,2020/3/28,2224,29,0,430,3,0,0.239687848,0.115384615,
45,Texas,2020/3/29,2613,37,0,389,8,0,0.174910072,0.275862069,
46,Texas,2020/3/30,2905,44,0,292,7,0,0.111748948,0.189189189,
47,Texas,2020/4/1,4030,64,0,1125,20,0,0.387263339,0.454545455,
48,Texas,2020/4/2,4756,77,0,726,13,0,0.180148883,0.203125,
49,Texas,2020/4/3,5401,98,0,645,21,0,0.135618167,0.272727273,
50,Texas,2020/4/4,6199,111,0,798,13,0,0.147750417,0.132653061,
51,Texas,2020/4/5,6839,131,0,640,20,0,0.103242458,0.18018018,
52,Texas,2020/4/6,7641,145,0,802,14,0,0.117268607,0.106870229,
53,Texas,2020/4/7,8510,154,0,869,9,0,0.11372857,0.062068966,
54,Texas,2020/4/8,9322,181,0,812,27,0,0.095417156,0.175324675,
55,Texas,2020/4/9,10750,202,0,1428,21,0,0.153186012,0.116022099,
56,Texas,2020/4/10,11604,232,0,854,30,0,0.07944186,0.148514851,
57,Texas,2020/4/11,12439,259,0,835,27,0,0.071957946,0.11637931,
58,Texas,2020/4/12,13161,278,0,722,19,0,0.058043251,0.073359073,
59,Texas,2020/4/13,13834,301,0,673,23,0,0.051135932,0.082733813,
0,Utah,2020/3/7,1,0,0,,,,,,
1,Utah,2020/3/8,1,0,0,0,0,0,0,,
2,Utah,2020/3/9,1,0,0,0,0,0,0,,
3,Utah,2020/3/10,2,0,0,1,0,0,1,,
4,Utah,2020/3/11,3,0,0,1,0,0,0.5,,
5,Utah,2020/3/12,5,0,0,2,0,0,0.666666667,,
6,Utah,2020/3/13,9,0,0,4,0,0,0.8,,
7,Utah,2020/3/14,10,0,0,1,0,0,0.111111111,,
8,Utah,2020/3/15,28,0,0,18,0,0,1.8,,
9,Utah,2020/3/16,39,0,0,11,0,0,0.392857143,,
10,Utah,2020/3/17,51,0,0,12,0,0,0.307692308,,
11,Utah,2020/3/18,51,0,0,0,0,0,0,,
12,Utah,2020/3/19,80,0,0,29,0,0,0.568627451,,
13,Utah,2020/3/20,78,0,0,-2,0,0,-0.025,,
14,Utah,2020/3/21,136,0,0,58,0,0,0.743589744,,
15,Utah,2020/3/22,162,1,0,26,1,0,0.191176471,inf,
16,Utah,2020/3/23,246,1,0,84,0,0,0.518518519,0,
17,Utah,2020/3/24,285,1,0,39,0,0,0.158536585,0,
18,Utah,2020/3/25,340,1,0,55,0,0,0.192982456,0,
19,Utah,2020/3/26,382,1,0,42,0,0,0.123529412,0,
20,Utah,2020/3/27,472,1,0,90,0,0,0.235602094,0,
21,Utah,2020/3/28,602,1,0,130,0,0,0.275423729,0,
22,Utah,2020/3/29,710,2,0,108,1,0,0.179401993,1,
23,Utah,2020/3/30,798,4,0,88,2,0,0.123943662,1,
24,Utah,2020/4/1,879,5,0,81,1,0,0.101503759,0.25,
25,Utah,2020/4/2,1074,7,0,195,2,0,0.221843003,0.4,
26,Utah,2020/4/3,1239,7,0,165,0,0,0.153631285,0,
27,Utah,2020/4/4,1417,8,0,178,1,0,0.143664245,0.142857143,
28,Utah,2020/4/5,1571,8,0,154,0,0,0.108680311,0,
29,Utah,2020/4/6,1656,13,0,85,5,0,0.054105665,0.625,
30,Utah,2020/4/7,1726,13,0,70,0,0,0.042270531,0,
31,Utah,2020/4/8,1822,13,0,96,0,0,0.05561993,0,
32,Utah,2020/4/9,1849,13,0,27,0,0,0.01481888,0,
33,Utah,2020/4/10,2097,17,0,248,4,0,0.134126555,0.307692308,
34,Utah,2020/4/11,2201,18,0,104,1,0,0.049594659,0.058823529,
35,Utah,2020/4/12,2284,18,0,83,0,0,0.037710132,0,
36,Utah,2020/4/13,2357,13,0,73,-5,0,0.031961471,-0.277777778,
0,Vermont,2020/3/8,1,0,0,,,,,,
1,Vermont,2020/3/9,1,0,0,0,0,0,0,,
2,Vermont,2020/3/10,1,0,0,0,0,0,0,,
3,Vermont,2020/3/11,1,0,0,0,0,0,0,,
4,Vermont,2020/3/12,2,0,0,1,0,0,1,,
5,Vermont,2020/3/13,2,0,0,0,0,0,0,,
6,Vermont,2020/3/14,5,0,0,3,0,0,1.5,,
7,Vermont,2020/3/15,8,0,0,3,0,0,0.6,,
8,Vermont,2020/3/16,12,0,0,4,0,0,0.5,,
9,Vermont,2020/3/17,12,0,0,0,0,0,0,,
10,Vermont,2020/3/18,18,0,0,6,0,0,0.5,,
11,Vermont,2020/3/19,22,0,0,4,0,0,0.222222222,,
12,Vermont,2020/3/20,29,2,0,7,2,0,0.318181818,inf,
13,Vermont,2020/3/21,29,2,0,0,0,0,0,0,
14,Vermont,2020/3/22,44,2,0,15,0,0,0.517241379,0,
15,Vermont,2020/3/23,65,5,0,21,3,0,0.477272727,1.5,
16,Vermont,2020/3/24,83,7,0,18,2,0,0.276923077,0.4,
17,Vermont,2020/3/25,114,8,0,31,1,0,0.373493976,0.142857143,
18,Vermont,2020/3/26,143,9,0,29,1,0,0.254385965,0.125,
19,Vermont,2020/3/27,178,10,0,35,1,0,0.244755245,0.111111111,
20,Vermont,2020/3/28,187,12,0,9,2,0,0.050561798,0.2,
21,Vermont,2020/3/29,223,12,0,36,0,0,0.192513369,0,
22,Vermont,2020/3/30,244,12,0,21,0,0,0.094170404,0,
23,Vermont,2020/4/1,306,16,0,62,4,0,0.254098361,0.333333333,
24,Vermont,2020/4/2,316,17,0,10,1,0,0.032679739,0.0625,
25,Vermont,2020/4/3,326,17,0,10,0,0,0.03164557,0,
26,Vermont,2020/4/4,438,20,0,112,3,0,0.343558282,0.176470588,
27,Vermont,2020/4/5,485,22,0,47,2,0,0.107305936,0.1,
28,Vermont,2020/4/6,543,23,0,58,1,0,0.119587629,0.045454545,
29,Vermont,2020/4/7,567,23,0,24,0,0,0.044198895,0,
30,Vermont,2020/4/8,597,23,0,30,0,0,0.052910053,0,
31,Vermont,2020/4/9,612,23,0,15,0,0,0.025125628,0,
32,Vermont,2020/4/10,671,24,0,59,1,0,0.096405229,0.043478261,
33,Vermont,2020/4/11,703,25,0,32,1,0,0.047690015,0.041666667,
34,Vermont,2020/4/12,719,27,0,16,2,0,0.022759602,0.08,
35,Vermont,2020/4/13,740,28,0,21,1,0,0.029207232,0.037037037,
0,Virginia,2020/3/8,2,0,0,,,,,,
1,Virginia,2020/3/9,2,0,0,0,0,0,0,,
2,Virginia,2020/3/10,7,0,0,5,0,0,2.5,,
3,Virginia,2020/3/11,9,0,0,2,0,0,0.285714286,,
4,Virginia,2020/3/12,17,0,0,8,0,0,0.888888889,,
5,Virginia,2020/3/13,30,0,0,13,0,0,0.764705882,,
6,Virginia,2020/3/14,41,1,0,11,1,0,0.366666667,inf,
7,Virginia,2020/3/15,45,1,0,4,0,0,0.097560976,0,
8,Virginia,2020/3/16,49,1,0,4,0,0,0.088888889,0,
9,Virginia,2020/3/17,67,2,0,18,1,0,0.367346939,1,
10,Virginia,2020/3/18,77,2,0,10,0,0,0.149253731,0,
11,Virginia,2020/3/19,99,2,0,22,0,0,0.285714286,0,
12,Virginia,2020/3/20,122,2,0,23,0,0,0.232323232,0,
13,Virginia,2020/3/21,156,2,0,34,0,0,0.278688525,0,
14,Virginia,2020/3/22,175,5,0,19,3,0,0.121794872,1.5,
15,Virginia,2020/3/23,214,5,0,39,0,0,0.222857143,0,
16,Virginia,2020/3/24,251,9,0,37,4,0,0.172897196,0.8,
17,Virginia,2020/3/25,332,9,0,81,0,0,0.322709163,0,
18,Virginia,2020/3/26,377,10,0,45,1,0,0.135542169,0.111111111,
19,Virginia,2020/3/27,493,10,0,116,0,0,0.307692308,0,
20,Virginia,2020/3/28,604,13,0,111,3,0,0.22515213,0.3,
21,Virginia,2020/3/29,705,19,0,101,6,0,0.167218543,0.461538462,
22,Virginia,2020/3/30,869,15,0,164,-4,0,0.232624113,-0.210526316,
23,Virginia,2020/4/1,1262,34,0,393,19,0,0.452243959,1.266666667,
24,Virginia,2020/4/2,1474,41,0,212,7,0,0.167987322,0.205882353,
25,Virginia,2020/4/3,1723,46,0,249,5,0,0.168928087,0.12195122,
26,Virginia,2020/4/4,2118,52,0,395,6,0,0.229251306,0.130434783,
27,Virginia,2020/4/5,2329,52,0,211,0,0,0.099622285,0,
28,Virginia,2020/4/6,2535,66,0,206,14,0,0.088449979,0.269230769,
29,Virginia,2020/4/7,2989,66,0,454,0,0,0.179092702,0,
30,Virginia,2020/4/8,3167,66,0,178,0,0,0.05955169,0,
31,Virginia,2020/4/9,3526,109,0,359,43,0,0.113356489,0.651515152,
32,Virginia,2020/4/10,3946,121,0,420,12,0,0.119115145,0.110091743,
33,Virginia,2020/4/11,4577,130,0,631,9,0,0.159908768,0.074380165,
34,Virginia,2020/4/12,4742,141,0,165,11,0,0.036049814,0.084615385,
35,Virginia,2020/4/13,5005,148,0,263,7,0,0.05546183,0.04964539,
0,Washington,2020/1/22,1,0,0,,,,,,
1,Washington,2020/1/23,1,0,0,0,0,0,0,,
2,Washington,2020/1/24,1,0,0,0,0,0,0,,
3,Washington,2020/1/25,1,0,0,0,0,0,0,,
4,Washington,2020/1/26,1,0,0,0,0,0,0,,
5,Washington,2020/1/27,1,0,0,0,0,0,0,,
6,Washington,2020/1/28,1,0,0,0,0,0,0,,
7,Washington,2020/1/29,1,0,0,0,0,0,0,,
8,Washington,2020/1/30,1,0,0,0,0,0,0,,
9,Washington,2020/2/1,1,0,0,0,0,0,0,,
10,Washington,2020/2/2,1,0,0,0,0,0,0,,
11,Washington,2020/2/3,1,0,0,0,0,0,0,,
12,Washington,2020/2/4,1,0,0,0,0,0,0,,
13,Washington,2020/2/5,1,0,0,0,0,0,0,,
14,Washington,2020/2/6,1,0,0,0,0,0,0,,
15,Washington,2020/2/7,1,0,0,0,0,0,0,,
16,Washington,2020/2/8,1,0,0,0,0,0,0,,
17,Washington,2020/2/9,1,0,1,0,0,1,0,,inf
18,Washington,2020/2/10,1,0,1,0,0,0,0,,0
19,Washington,2020/2/11,1,0,1,0,0,0,0,,0
20,Washington,2020/2/12,1,0,1,0,0,0,0,,0
21,Washington,2020/2/13,1,0,1,0,0,0,0,,0
22,Washington,2020/2/14,1,0,1,0,0,0,0,,0
23,Washington,2020/2/15,1,0,1,0,0,0,0,,0
24,Washington,2020/2/16,1,0,1,0,0,0,0,,0
25,Washington,2020/2/17,1,0,1,0,0,0,0,,0
26,Washington,2020/2/18,1,0,1,0,0,0,0,,0
27,Washington,2020/2/19,1,0,1,0,0,0,0,,0
28,Washington,2020/2/20,1,0,1,0,0,0,0,,0
29,Washington,2020/2/21,1,0,1,0,0,0,0,,0
30,Washington,2020/2/22,1,0,1,0,0,0,0,,0
31,Washington,2020/2/23,1,0,1,0,0,0,0,,0
32,Washington,2020/2/24,1,0,1,0,0,0,0,,0
33,Washington,2020/2/25,1,0,1,0,0,0,0,,0
34,Washington,2020/2/26,1,0,1,0,0,0,0,,0
35,Washington,2020/2/27,1,0,1,0,0,0,0,,0
36,Washington,2020/2/28,1,0,1,0,0,0,0,,0
37,Washington,2020/2/29,7,1,1,6,1,0,6,inf,0
38,Washington,2020/3/1,11,1,1,4,0,0,0.571428571,0,0
39,Washington,2020/3/2,18,6,1,7,5,0,0.636363636,5,0
40,Washington,2020/3/3,29,7,1,11,1,0,0.611111111,0.166666667,0
41,Washington,2020/3/4,41,10,1,12,3,0,0.413793103,0.428571429,0
42,Washington,2020/3/5,72,11,1,31,1,0,0.756097561,0.1,0
43,Washington,2020/3/6,85,13,1,13,2,0,0.180555556,0.181818182,0
44,Washington,2020/3/7,110,16,1,25,3,0,0.294117647,0.230769231,0
45,Washington,2020/3/8,138,18,1,28,2,0,0.254545455,0.125,0
46,Washington,2020/3/9,138,19,1,0,1,0,0,0.055555556,0
47,Washington,2020/3/10,267,23,1,129,4,0,0.934782609,0.210526316,0
48,Washington,2020/3/11,366,29,1,99,6,0,0.370786517,0.260869565,0
49,Washington,2020/3/12,442,31,1,76,2,0,0.207650273,0.068965517,0
50,Washington,2020/3/13,568,37,1,126,6,0,0.285067873,0.193548387,0
51,Washington,2020/3/14,572,37,1,4,0,0,0.007042254,0,0
52,Washington,2020/3/15,643,40,1,71,3,0,0.124125874,0.081081081,0
53,Washington,2020/3/16,904,48,1,261,8,0,0.405909798,0.2,0
54,Washington,2020/3/17,1076,55,1,172,7,0,0.190265487,0.145833333,0
55,Washington,2020/3/18,1014,55,0,-62,0,-1,-0.057620818,0,-1
56,Washington,2020/3/19,1376,74,0,362,19,0,0.357001972,0.345454545,
57,Washington,2020/3/20,1524,83,0,148,9,0,0.10755814,0.121621622,
58,Washington,2020/3/21,1793,94,0,269,11,0,0.176509186,0.13253012,
59,Washington,2020/3/22,1976,97,0,183,3,0,0.102063581,0.031914894,
60,Washington,2020/3/23,2197,109,0,221,12,0,0.111842105,0.12371134,
61,Washington,2020/3/24,2309,116,0,112,7,0,0.050978607,0.064220183,
62,Washington,2020/3/25,2578,133,0,269,17,0,0.11650065,0.146551724,
63,Washington,2020/3/26,3170,150,0,592,17,0,0.229635376,0.127819549,
64,Washington,2020/3/27,3445,157,0,275,7,0,0.086750789,0.046666667,
65,Washington,2020/3/28,4003,188,0,558,31,0,0.161973875,0.197452229,
66,Washington,2020/3/29,4436,198,0,433,10,0,0.108168873,0.053191489,
67,Washington,2020/3/30,4896,205,0,460,7,0,0.103697024,0.035353535,
68,Washington,2020/4/1,5577,234,0,681,29,0,0.139093137,0.141463415,
69,Washington,2020/4/2,6351,271,0,774,37,0,0.138784293,0.158119658,
70,Washington,2020/4/3,6827,291,0,476,20,0,0.074948827,0.073800738,
71,Washington,2020/4/4,7214,315,0,387,24,0,0.056686685,0.082474227,
72,Washington,2020/4/5,7802,336,0,588,21,0,0.081508179,0.066666667,
73,Washington,2020/4/6,8273,381,0,471,45,0,0.060369136,0.133928571,
74,Washington,2020/4/7,8637,400,0,364,19,0,0.043998549,0.049868766,
75,Washington,2020/4/8,9249,426,0,612,26,0,0.070857937,0.065,
76,Washington,2020/4/9,9581,456,0,332,30,0,0.035895773,0.070422535,
77,Washington,2020/4/10,10090,483,0,509,27,0,0.053125978,0.059210526,
78,Washington,2020/4/11,10429,495,0,339,12,0,0.033597621,0.02484472,
79,Washington,2020/4/12,10592,506,0,163,11,0,0.015629495,0.022222222,
80,Washington,2020/4/13,10618,513,0,26,7,0,0.002454683,0.013833992,
0,West Virginia,2020/3/10,0,0,0,,,,,,
1,West Virginia,2020/3/11,0,0,0,0,0,0,,,
2,West Virginia,2020/3/12,0,0,0,0,0,0,,,
3,West Virginia,2020/3/13,0,0,0,0,0,0,,,
4,West Virginia,2020/3/14,0,0,0,0,0,0,,,
5,West Virginia,2020/3/15,0,0,0,0,0,0,,,
6,West Virginia,2020/3/16,0,0,0,0,0,0,,,
7,West Virginia,2020/3/17,1,0,0,1,0,0,inf,,
8,West Virginia,2020/3/18,1,0,0,0,0,0,0,,
9,West Virginia,2020/3/19,2,0,0,1,0,0,1,,
10,West Virginia,2020/3/20,7,0,0,5,0,0,2.5,,
11,West Virginia,2020/3/21,8,0,0,1,0,0,0.142857143,,
12,West Virginia,2020/3/22,6,0,0,-2,0,0,-0.25,,
13,West Virginia,2020/3/23,6,0,0,0,0,0,0,,
14,West Virginia,2020/3/24,15,0,0,9,0,0,1.5,,
15,West Virginia,2020/3/25,26,0,0,11,0,0,0.733333333,,
16,West Virginia,2020/3/26,33,0,0,7,0,0,0.269230769,,
17,West Virginia,2020/3/27,54,0,0,21,0,0,0.636363636,,
18,West Virginia,2020/3/28,65,0,0,11,0,0,0.203703704,,
19,West Virginia,2020/3/29,86,0,0,21,0,0,0.323076923,,
20,West Virginia,2020/3/30,116,1,0,30,1,0,0.348837209,inf,
21,West Virginia,2020/4/1,153,1,0,37,0,0,0.318965517,0,
22,West Virginia,2020/4/2,176,2,0,23,1,0,0.150326797,1,
23,West Virginia,2020/4/3,178,1,0,2,-1,0,0.011363636,-0.5,
24,West Virginia,2020/4/4,225,1,0,47,0,0,0.264044944,0,
25,West Virginia,2020/4/5,262,2,0,37,1,0,0.164444444,1,
26,West Virginia,2020/4/6,305,4,0,43,2,0,0.164122137,1,
27,West Virginia,2020/4/7,334,3,0,29,-1,0,0.095081967,-0.25,
28,West Virginia,2020/4/8,430,4,0,96,1,0,0.28742515,0.333333333,
29,West Virginia,2020/4/9,453,5,0,23,1,0,0.053488372,0.25,
30,West Virginia,2020/4/10,480,5,0,27,0,0,0.059602649,0,
31,West Virginia,2020/4/11,480,5,0,0,0,0,0,0,
32,West Virginia,2020/4/12,513,6,0,33,1,0,0.06875,0.2,
33,West Virginia,2020/4/13,537,8,0,24,2,0,0.046783626,0.333333333,
0,Wisconsin,2020/2/5,1,0,0,,,,,,
1,Wisconsin,2020/2/6,1,0,0,0,0,0,0,,
2,Wisconsin,2020/2/7,1,0,0,0,0,0,0,,
3,Wisconsin,2020/2/8,1,0,0,0,0,0,0,,
4,Wisconsin,2020/2/9,1,0,0,0,0,0,0,,
5,Wisconsin,2020/2/10,1,0,0,0,0,0,0,,
6,Wisconsin,2020/2/11,1,0,0,0,0,0,0,,
7,Wisconsin,2020/2/12,1,0,0,0,0,0,0,,
8,Wisconsin,2020/2/13,1,0,0,0,0,0,0,,
9,Wisconsin,2020/2/14,1,0,0,0,0,0,0,,
10,Wisconsin,2020/2/15,1,0,0,0,0,0,0,,
11,Wisconsin,2020/2/16,1,0,0,0,0,0,0,,
12,Wisconsin,2020/2/17,1,0,0,0,0,0,0,,
13,Wisconsin,2020/2/18,1,0,0,0,0,0,0,,
14,Wisconsin,2020/2/19,1,0,0,0,0,0,0,,
15,Wisconsin,2020/2/20,1,0,0,0,0,0,0,,
16,Wisconsin,2020/2/21,1,0,0,0,0,0,0,,
17,Wisconsin,2020/2/22,1,0,0,0,0,0,0,,
18,Wisconsin,2020/2/23,1,0,0,0,0,0,0,,
19,Wisconsin,2020/2/24,1,0,0,0,0,0,0,,
20,Wisconsin,2020/2/25,1,0,0,0,0,0,0,,
21,Wisconsin,2020/2/26,1,0,0,0,0,0,0,,
22,Wisconsin,2020/2/27,1,0,0,0,0,0,0,,
23,Wisconsin,2020/2/28,1,0,0,0,0,0,0,,
24,Wisconsin,2020/2/29,1,0,0,0,0,0,0,,
25,Wisconsin,2020/3/1,1,0,0,0,0,0,0,,
26,Wisconsin,2020/3/2,1,0,0,0,0,0,0,,
27,Wisconsin,2020/3/3,1,0,1,0,0,1,0,,inf
28,Wisconsin,2020/3/4,1,0,1,0,0,0,0,,0
29,Wisconsin,2020/3/5,1,0,1,0,0,0,0,,0
30,Wisconsin,2020/3/6,1,0,1,0,0,0,0,,0
31,Wisconsin,2020/3/7,1,0,1,0,0,0,0,,0
32,Wisconsin,2020/3/8,1,0,1,0,0,0,0,,0
33,Wisconsin,2020/3/9,1,0,1,0,0,0,0,,0
34,Wisconsin,2020/3/10,3,0,1,2,0,0,2,,0
35,Wisconsin,2020/3/11,6,0,1,3,0,0,1,,0
36,Wisconsin,2020/3/12,8,0,1,2,0,0,0.333333333,,0
37,Wisconsin,2020/3/13,19,0,1,11,0,0,1.375,,0
38,Wisconsin,2020/3/14,27,0,1,8,0,0,0.421052632,,0
39,Wisconsin,2020/3/15,32,0,1,5,0,0,0.185185185,,0
40,Wisconsin,2020/3/16,47,0,1,15,0,0,0.46875,,0
41,Wisconsin,2020/3/17,72,0,1,25,0,0,0.531914894,,0
42,Wisconsin,2020/3/18,92,0,0,20,0,-1,0.277777778,,-1
43,Wisconsin,2020/3/19,159,0,0,67,0,0,0.72826087,,
44,Wisconsin,2020/3/20,207,3,0,48,3,0,0.301886792,inf,
45,Wisconsin,2020/3/21,282,4,0,75,1,0,0.362318841,0.333333333,
46,Wisconsin,2020/3/22,347,4,0,65,0,0,0.230496454,0,
47,Wisconsin,2020/3/23,383,5,0,36,1,0,0.103746398,0.25,
48,Wisconsin,2020/3/24,431,5,0,48,0,0,0.125326371,0,
49,Wisconsin,2020/3/25,564,7,0,133,2,0,0.308584687,0.4,
50,Wisconsin,2020/3/26,666,10,0,102,3,0,0.180851064,0.428571429,
51,Wisconsin,2020/3/27,800,14,0,134,4,0,0.201201201,0.4,
52,Wisconsin,2020/3/28,979,16,0,179,2,0,0.22375,0.142857143,
53,Wisconsin,2020/3/29,1088,17,0,109,1,0,0.1113381,0.0625,
54,Wisconsin,2020/3/30,1144,19,0,56,2,0,0.051470588,0.117647059,
55,Wisconsin,2020/4/1,1439,27,0,295,8,0,0.257867133,0.421052632,
56,Wisconsin,2020/4/2,1660,38,0,221,11,0,0.153578874,0.407407407,
57,Wisconsin,2020/4/3,1875,50,0,215,12,0,0.129518072,0.315789474,
58,Wisconsin,2020/4/4,1892,53,0,17,3,0,0.009066667,0.06,
59,Wisconsin,2020/4/5,2170,72,0,278,19,0,0.146934461,0.358490566,
60,Wisconsin,2020/4/6,2338,77,0,168,5,0,0.077419355,0.069444444,
61,Wisconsin,2020/4/7,2447,92,0,109,15,0,0.046621044,0.194805195,
62,Wisconsin,2020/4/8,2579,100,0,132,8,0,0.053943604,0.086956522,
63,Wisconsin,2020/4/9,2764,110,0,185,10,0,0.07173323,0.1,
64,Wisconsin,2020/4/10,2936,128,0,172,18,0,0.062228654,0.163636364,
65,Wisconsin,2020/4/11,3093,136,0,157,8,0,0.053474114,0.0625,
66,Wisconsin,2020/4/12,3232,144,0,139,8,0,0.044940188,0.058823529,
67,Wisconsin,2020/4/13,3330,154,0,98,10,0,0.030321782,0.069444444,
0,Wyoming,2020/3/10,0,0,0,,,,,,
1,Wyoming,2020/3/11,0,0,0,0,0,0,,,
2,Wyoming,2020/3/12,1,0,0,1,0,0,inf,,
3,Wyoming,2020/3/13,1,0,0,0,0,0,0,,
4,Wyoming,2020/3/14,2,0,0,1,0,0,1,,
5,Wyoming,2020/3/15,3,0,0,1,0,0,0.5,,
6,Wyoming,2020/3/16,3,0,0,0,0,0,0,,
7,Wyoming,2020/3/17,11,0,0,8,0,0,2.666666667,,
8,Wyoming,2020/3/18,15,0,0,4,0,0,0.363636364,,
9,Wyoming,2020/3/19,18,0,0,3,0,0,0.2,,
10,Wyoming,2020/3/20,19,0,0,1,0,0,0.055555556,,
11,Wyoming,2020/3/21,23,0,0,4,0,0,0.210526316,,
12,Wyoming,2020/3/22,23,0,0,0,0,0,0,,
13,Wyoming,2020/3/23,23,0,0,0,0,0,0,,
14,Wyoming,2020/3/24,24,0,0,1,0,0,0.043478261,,
15,Wyoming,2020/3/25,37,0,0,13,0,0,0.541666667,,
16,Wyoming,2020/3/26,35,0,0,-2,0,0,-0.054054054,,
17,Wyoming,2020/3/27,48,0,0,13,0,0,0.371428571,,
18,Wyoming,2020/3/28,75,0,0,27,0,0,0.5625,,
19,Wyoming,2020/3/29,79,0,0,4,0,0,0.053333333,,
20,Wyoming,2020/3/30,87,0,0,8,0,0,0.101265823,,
21,Wyoming,2020/4/1,122,0,0,35,0,0,0.402298851,,
22,Wyoming,2020/4/2,140,0,0,18,0,0,0.147540984,,
23,Wyoming,2020/4/3,151,0,0,11,0,0,0.078571429,,
24,Wyoming,2020/4/4,137,0,0,-14,0,0,-0.092715232,,
25,Wyoming,2020/4/5,184,0,0,47,0,0,0.343065693,,
26,Wyoming,2020/4/6,189,0,0,5,0,0,0.027173913,,
27,Wyoming,2020/4/7,194,0,0,5,0,0,0.026455026,,
28,Wyoming,2020/4/8,204,0,0,10,0,0,0.051546392,,
29,Wyoming,2020/4/9,211,0,0,7,0,0,0.034313725,,
30,Wyoming,2020/4/10,209,0,0,-2,0,0,-0.009478673,,
31,Wyoming,2020/4/11,241,0,0,32,0,0,0.153110048,,
32,Wyoming,2020/4/12,238,0,0,-3,0,0,-0.012448133,,
33,Wyoming,2020/4/13,254,1,0,16,1,0,0.067226891,inf,
